_id,action,createdAt,daily_additionalComment_value,daily_airDraft_timestamp,daily_airDraft_value,daily_ambientSounds_timestamp,daily_ambientSounds_value,daily_artificialLight_timestamp,daily_artificialLight_value,daily_dayLight_timestamp,daily_dayLight_value,daily_smell_timestamp,daily_smell_value,daily_studentsAdherence_timestamp,daily_studentsAdherence_value,daily_studentsFocused_timestamp,daily_studentsFocused_value,daily_studentsIrritated_timestamp,daily_studentsIrritated_value,daily_studentsMotivated_timestamp,daily_studentsMotivated_value,device,finishedAt,heartbeat,hourly_airQuality_timestamp,hourly_airQuality_value,hourly_humidity_timestamp,hourly_humidity_value,hourly_indoorClimate_timestamp,hourly_indoorClimate_value,hourly_temperature_timestamp,hourly_temperature_value,participant,startedAt,type,updatedAt
6333dd16da207aecda9ca6e1,manual,2022-09-28T05:35:18.425Z,,,,,,,,,,,,,,,,,,,,631862c8a505031fc7fc2521,2022-09-28T05:35:16.301Z,6333dd16da207aecda9ca6e0,2022-09-28T05:34:59.697Z,3,2022-09-28T05:35:01.899Z,3,2022-09-28T05:35:09.923Z,5,2022-09-28T05:35:05.573Z,3,6318dea712223a195314b609,2022-09-28T05:32:59.791Z,hourly,2022-09-28T05:35:18.425Z
6333de83da207aecda9ca6e4,manual,2022-09-28T05:41:23.249Z,,,,,,,,,,,,,,,,,,,,631862c8a505031fc7fc2521,2022-09-28T05:41:21.121Z,6333de83da207aecda9ca6e3,2022-09-28T05:41:20.259Z,3,2022-09-28T05:41:18.406Z,3,2022-09-28T05:41:12.988Z,4,2022-09-28T05:41:16.855Z,3,6318dea712223a195314b60d,2022-09-28T05:41:07.303Z,hourly,2022-09-28T05:41:23.249Z
6333ecc5da207aecda9ca701,timeout,2022-09-28T06:42:13.081Z,,,,,,,,,,,,,,,,,,,,63186995a505031fc7fc2534,2022-09-28T06:42:12.084Z,6333ecc5da207aecda9ca700,,0,,0,,0,,0,6318dea612223a195314b602,2022-09-28T06:39:11.141Z,hourly,2022-09-28T06:42:13.081Z
6333ef0cda207aecda9ca712,manual,2022-09-28T06:51:56.059Z,,,,,,,,,,,,,,,,,,,,63186995a505031fc7fc2534,2022-09-28T06:51:55.168Z,6333ef0cda207aecda9ca711,2022-09-28T06:51:54.100Z,1,2022-09-28T06:51:51.563Z,2,2022-09-28T06:51:47.326Z,1,2022-09-28T06:51:49.662Z,4,6318dea612223a195314b602,2022-09-28T06:51:43.041Z,hourly,2022-09-28T06:51:56.059Z
6333f1b5da207aecda9ca719,manual,2022-09-28T07:03:17.421Z,,,,,,,,,,,,,,,,,,,,63186295a505031fc7fc251f,2022-09-28T07:03:16.685Z,6333f1b5da207aecda9ca718,2022-09-28T07:03:15.774Z,2,2022-09-28T07:03:14.194Z,1,2022-09-28T07:03:10.738Z,3,2022-09-28T07:03:12.783Z,5,6318dea712223a195314b612,2022-09-28T07:03:06.783Z,hourly,2022-09-28T07:03:17.421Z
6333f4dbda207aecda9ca71b,manual,2022-09-28T07:16:43.796Z,,,,,,,,,,,,,,,,,,,,63186f7da505031fc7fc254e,2022-09-28T07:16:43.575Z,6333f4dbda207aecda9ca71a,2022-09-28T07:16:43.016Z,3,2022-09-28T07:16:42.858Z,3,2022-09-28T07:16:42.419Z,3,2022-09-28T07:16:42.649Z,3,6318dea612223a195314b601,2022-09-28T07:16:40.125Z,hourly,2022-09-28T07:16:43.796Z
6333f9a4da207aecda9ca723,manual,2022-09-28T07:37:08.543Z,,,,,,,,,,,,,,,,,,,,63186f1ca505031fc7fc254a,2022-09-28T07:37:06.379Z,6333f9a4da207aecda9ca722,2022-09-28T07:37:05.550Z,4,2022-09-28T07:37:04.514Z,1,2022-09-28T07:37:01.419Z,4,2022-09-28T07:37:03.558Z,3,6318dea712223a195314b618,2022-09-28T07:36:52.991Z,hourly,2022-09-28T07:37:08.543Z
6333ff29da207aecda9ca739,manual,2022-09-28T08:00:41.822Z,Sehr kalt,2022-09-28T07:59:47.169Z,3,2022-09-28T08:00:07.615Z,4,2022-09-28T07:59:59.435Z,2,2022-09-28T08:00:01.380Z,3,2022-09-28T07:59:51.449Z,4,2022-09-28T08:00:21.008Z,3,2022-09-28T08:00:19.064Z,3,2022-09-28T08:00:16.615Z,4,2022-09-28T08:00:19.927Z,3,63186f3da505031fc7fc254c,2022-09-28T08:00:40.356Z,6333ff29da207aecda9ca738,,,,,,,,,632209944705c9d53eabfaf7,2022-09-28T07:59:37.459Z,daily,2022-09-28T08:00:41.822Z
6334045fda207aecda9ca73e,manual,2022-09-28T08:22:55.390Z,,,,,,,,,,,,,,,,,,,,6318619ba505031fc7fc251b,2022-09-28T08:22:53.536Z,6334045fda207aecda9ca73d,2022-09-28T08:22:51.971Z,2,2022-09-28T08:22:47.925Z,2,2022-09-28T08:22:43.301Z,2,2022-09-28T08:22:44.806Z,4,6318dea612223a195314b5fc,2022-09-28T08:22:38.949Z,hourly,2022-09-28T08:22:55.390Z
63340c86da207aecda9ca742,manual,2022-09-28T08:57:42.519Z,,,,,,,,,,,,,,,,,,,,63186f7da505031fc7fc254e,2022-09-28T08:57:42.263Z,63340c86da207aecda9ca741,2022-09-28T08:57:41.578Z,2,,0,2022-09-28T08:57:40.678Z,2,2022-09-28T08:57:40.947Z,2,6318dea612223a195314b601,2022-09-28T08:57:37.726Z,hourly,2022-09-28T08:57:42.519Z
633410f5da207aecda9ca747,manual,2022-09-28T09:16:37.998Z,,,,,,,,,,,,,,,,,,,,63186295a505031fc7fc251f,2022-09-28T09:16:27.244Z,633410f5da207aecda9ca746,2022-09-28T09:16:26.416Z,3,2022-09-28T09:16:25.293Z,1,2022-09-28T09:16:22.060Z,1,2022-09-28T09:16:23.775Z,4,6318dea712223a195314b612,2022-09-28T09:16:19.358Z,hourly,2022-09-28T09:16:37.998Z
633416aeda207aecda9ca750,manual,2022-09-28T09:41:02.580Z,,,,,,,,,,,,,,,,,,,,63186995a505031fc7fc2534,2022-09-28T09:41:01.571Z,633416aeda207aecda9ca74f,2022-09-28T09:41:00.556Z,4,2022-09-28T09:40:58.797Z,1,2022-09-28T09:40:51.900Z,4,2022-09-28T09:40:56.332Z,4,6318dea712223a195314b618,2022-09-28T09:40:48.153Z,hourly,2022-09-28T09:41:02.580Z
6334178ada207aecda9ca752,manual,2022-09-28T09:44:42.697Z,,,,,,,,,,,,,,,,,,,,631867fca505031fc7fc252e,2022-09-28T09:44:40.611Z,6334178ada207aecda9ca751,2022-09-28T09:44:34.267Z,2,2022-09-28T09:44:31.380Z,1,2022-09-28T09:44:26.745Z,3,2022-09-28T09:44:28.980Z,3,6318dea612223a195314b5f7,2022-09-28T09:44:22.436Z,hourly,2022-09-28T09:44:42.697Z
63341885da207aecda9ca75d,manual,2022-09-28T09:48:53.025Z,,,,,,,,,,,,,,,,,,,,63186c9ea505031fc7fc2542,2022-09-28T08:31:54.386Z,63341885da207aecda9ca75c,2022-09-28T08:31:53.556Z,2,2022-09-28T08:31:53.019Z,3,2022-09-28T08:31:48.756Z,2,2022-09-28T08:31:50.353Z,3,6318dea712223a195314b60b,2022-09-28T08:31:45.291Z,hourly,2022-09-28T09:48:53.025Z
633418fbda207aecda9ca764,manual,2022-09-28T09:50:51.824Z,,2022-09-28T09:50:33.735Z,2,2022-09-28T09:50:41.799Z,1,2022-09-28T09:50:38.308Z,3,2022-09-28T09:50:36.398Z,1,2022-09-28T09:50:30.561Z,2,,0,,0,,0,,0,631867fca505031fc7fc252e,2022-09-28T09:50:49.753Z,633418fbda207aecda9ca763,,,,,,,,,6318dea612223a195314b5f7,2022-09-28T09:50:24.768Z,daily,2022-09-28T09:50:51.824Z
63342078da207aecda9ca76e,manual,2022-09-28T10:22:48.202Z,,,,,,,,,,,,,,,,,,,,63186f3da505031fc7fc254c,2022-09-28T10:22:46.723Z,63342078da207aecda9ca76d,2022-09-28T10:22:44.506Z,2,2022-09-28T10:22:38.732Z,3,2022-09-28T10:22:29.809Z,2,2022-09-28T10:22:33.950Z,2,6318dea612223a195314b5f3,2022-09-28T10:22:24.839Z,hourly,2022-09-28T10:22:48.202Z
6334218eda207aecda9ca772,manual,2022-09-28T10:27:26.184Z,,,,,,,,,,,,,,,,,,,,63186f7da505031fc7fc254e,2022-09-28T10:27:25.932Z,6334218eda207aecda9ca771,2022-09-28T10:27:25.416Z,3,2022-09-28T10:27:25.143Z,3,2022-09-28T10:27:24.507Z,3,2022-09-28T10:27:24.869Z,3,6318dea612223a195314b601,2022-09-28T10:27:20.224Z,hourly,2022-09-28T10:27:26.184Z
6334229fda207aecda9ca775,manual,2022-09-28T10:31:59.245Z,Sehr trockene Luft...... Halskratzen,2022-09-28T10:29:49.194Z,3,2022-09-28T10:29:54.985Z,4,2022-09-28T10:29:51.220Z,3,2022-09-28T10:29:50.004Z,3,2022-09-28T10:29:45.928Z,3,2022-09-28T10:30:08.248Z,3,2022-09-28T10:30:02.144Z,3,2022-09-28T10:30:00.434Z,3,2022-09-28T10:30:03.294Z,3,631862c8a505031fc7fc2521,2022-09-28T10:31:57.107Z,6334229fda207aecda9ca774,,,,,,,,,6318dea712223a195314b60a,2022-09-28T10:29:42.512Z,daily,2022-09-28T10:31:59.245Z
633422a8da207aecda9ca777,manual,2022-09-28T10:32:08.485Z,,,,,,,,,,,,,,,,,,,,63186995a505031fc7fc2534,2022-09-28T10:32:07.520Z,633422a8da207aecda9ca776,2022-09-28T10:32:06.673Z,2,2022-09-28T10:32:04.111Z,2,2022-09-28T10:32:00.064Z,2,2022-09-28T10:32:02.345Z,4,6318dea612223a195314b602,2022-09-28T10:31:54.754Z,hourly,2022-09-28T10:32:08.485Z
633422beda207aecda9ca779,manual,2022-09-28T10:32:30.340Z,,,,,,,,,,,,,,,,,,,,6318619ba505031fc7fc251b,2022-09-28T10:32:28.451Z,633422beda207aecda9ca778,2022-09-28T10:32:23.704Z,3,2022-09-28T10:32:23.154Z,3,2022-09-28T10:32:18.916Z,5,2022-09-28T10:32:22.591Z,3,6318dea712223a195314b609,2022-09-28T10:32:11.829Z,hourly,2022-09-28T10:32:30.340Z
63342356da207aecda9ca77b,manual,2022-09-28T10:35:02.514Z,,2022-09-28T10:34:37.579Z,3,2022-09-28T10:34:43.388Z,3,2022-09-28T10:34:42.296Z,3,2022-09-28T10:34:41.219Z,3,2022-09-28T10:34:36.063Z,2,2022-09-28T10:34:58.578Z,3,2022-09-28T10:34:50.231Z,3,2022-09-28T10:34:47.346Z,3,2022-09-28T10:34:52.550Z,4,63186c9ea505031fc7fc2542,2022-09-28T10:35:00.535Z,63342356da207aecda9ca77a,,,,,,,,,6318dea712223a195314b60b,2022-09-28T10:34:32.016Z,daily,2022-09-28T10:35:02.514Z
6334257ada207aecda9ca77e,manual,2022-09-28T10:44:10.990Z,,,,,,,,,,,,,,,,,,,,63186da5a505031fc7fc2546,2022-09-28T10:44:09.147Z,6334257ada207aecda9ca77d,2022-09-28T10:44:08.151Z,3,2022-09-28T10:44:06.165Z,2,2022-09-28T10:43:59.783Z,3,2022-09-28T10:44:04.669Z,4,6318dea612223a195314b5ff,2022-09-28T10:43:54.709Z,hourly,2022-09-28T10:44:10.990Z
63342655da207aecda9ca782,timeout,2022-09-28T10:47:49.505Z,,2022-09-28T10:44:27.796Z,2,2022-09-28T10:44:34.833Z,2,2022-09-28T10:44:32.042Z,5,2022-09-28T10:44:30.217Z,3,2022-09-28T10:44:23.329Z,4,2022-09-28T10:44:44.230Z,3,2022-09-28T10:44:39.330Z,3,2022-09-28T10:44:37.848Z,3,2022-09-28T10:44:41.865Z,4,63186da5a505031fc7fc2546,2022-09-28T10:47:47.751Z,63342655da207aecda9ca781,,,,,,,,,6318dea612223a195314b5ff,2022-09-28T10:44:18.155Z,daily,2022-09-28T10:47:49.505Z
63342706da207aecda9ca791,manual,2022-09-28T10:50:46.340Z,,2022-09-28T10:50:09.137Z,5,2022-09-28T10:50:19.872Z,4,2022-09-28T10:50:15.101Z,4,2022-09-28T10:50:12.475Z,4,2022-09-28T10:50:04.956Z,3,2022-09-28T10:50:41.839Z,3,2022-09-28T10:50:28.152Z,3,2022-09-28T10:50:25.959Z,2,2022-09-28T10:50:32.156Z,4,63186da5a505031fc7fc2546,2022-09-28T10:50:44.598Z,63342706da207aecda9ca790,,,,,,,,,632209944705c9d53eabfaf8,2022-09-28T10:50:00.313Z,daily,2022-09-28T10:50:46.340Z
633428d2da207aecda9ca797,manual,2022-09-28T10:58:26.193Z,,,,,,,,,,,,,,,,,,,,63186a88a505031fc7fc2538,2022-09-28T10:58:25.658Z,633428d2da207aecda9ca796,2022-09-28T10:58:15.172Z,2,2022-09-28T10:58:16.522Z,2,2022-09-28T10:58:24.356Z,2,2022-09-28T10:58:08.190Z,3,6318dea712223a195314b613,2022-09-28T10:57:55.759Z,hourly,2022-09-28T10:58:26.193Z
63342b69da207aecda9ca79a,manual,2022-09-28T11:09:29.802Z,,,,,,,,,,,,,,,,,,,,63186a28a505031fc7fc2536,2022-09-28T11:09:29.398Z,63342b69da207aecda9ca799,2022-09-28T11:09:28.531Z,2,2022-09-28T11:09:27.970Z,2,2022-09-28T11:09:26.829Z,2,2022-09-28T11:09:27.415Z,2,6318dea612223a195314b5f6,2022-09-28T11:09:20.691Z,hourly,2022-09-28T11:09:29.802Z
63342d0dda207aecda9ca79c,manual,2022-09-28T11:16:29.906Z,,,,,,,,,,,,,,,,,,,,63186f7da505031fc7fc254e,2022-09-28T11:16:29.635Z,63342d0dda207aecda9ca79b,2022-09-28T11:16:29.118Z,3,2022-09-28T11:16:28.915Z,3,2022-09-28T11:16:28.482Z,3,2022-09-28T11:16:28.698Z,3,6318dea612223a195314b601,2022-09-28T11:16:26.328Z,hourly,2022-09-28T11:16:29.906Z
63342f56da207aecda9ca7a2,manual,2022-09-28T11:26:14.969Z,,,,,,,,,,,,,,,,,,,,63186995a505031fc7fc2534,2022-09-28T11:26:14.000Z,63342f56da207aecda9ca7a1,2022-09-28T11:26:13.288Z,3,2022-09-28T11:26:12.927Z,3,2022-09-28T11:26:09.994Z,5,2022-09-28T11:26:12.378Z,3,6318dea712223a195314b609,2022-09-28T11:26:06.658Z,hourly,2022-09-28T11:26:14.969Z
63343e1dda207aecda9ca7c0,manual,2022-09-28T12:29:17.051Z,"Wenig in Klasse
Viel gelüftet",2022-09-28T12:28:46.612Z,5,2022-09-28T12:28:52.976Z,1,2022-09-28T12:28:51.629Z,1,2022-09-28T12:28:50.069Z,2,2022-09-28T12:28:44.997Z,1,,0,,0,,0,,0,63186995a505031fc7fc2534,2022-09-28T12:29:16.077Z,63343e1dda207aecda9ca7bf,,,,,,,,,6318dea612223a195314b602,2022-09-28T12:28:40.785Z,daily,2022-09-28T12:29:17.051Z
633477fbda207aecda9ca82f,manual,2022-09-28T16:36:11.383Z,,2022-09-28T16:35:18.910Z,3,2022-09-28T16:35:34.048Z,2,2022-09-28T16:35:29.236Z,2,2022-09-28T16:35:23.614Z,3,2022-09-28T16:35:21.767Z,3,2022-09-28T16:35:58.393Z,2,2022-09-28T16:36:01.445Z,3,2022-09-28T16:36:05.346Z,2,2022-09-28T16:36:00.228Z,3,63186a28a505031fc7fc2536,2022-09-28T16:36:10.843Z,633477fbda207aecda9ca82e,,,,,,,,,6318dea612223a195314b5f6,2022-09-28T16:34:54.034Z,daily,2022-09-28T16:36:11.383Z
633526f4da207aecda9ca988,manual,2022-09-29T05:02:44.809Z,,,,,,,,,,,,,,,,,,,,6318619ba505031fc7fc251b,2022-09-29T05:02:42.765Z,633526f4da207aecda9ca987,2022-09-29T05:02:41.814Z,2,2022-09-29T05:02:39.648Z,2,2022-09-29T05:02:33.387Z,2,2022-09-29T05:02:35.436Z,4,6318dea612223a195314b5fc,2022-09-29T05:02:29.015Z,hourly,2022-09-29T05:02:44.809Z
633529f3da207aecda9ca98a,manual,2022-09-29T05:15:31.183Z,,,,,,,,,,,,,,,,,,,,63186f7da505031fc7fc254e,2022-09-29T05:15:30.829Z,633529f3da207aecda9ca989,2022-09-29T05:15:29.465Z,1,2022-09-29T05:15:29.257Z,1,2022-09-29T05:15:28.418Z,1,2022-09-29T05:15:28.877Z,1,6318dea612223a195314b601,2022-09-29T05:15:25.569Z,hourly,2022-09-29T05:15:31.183Z
6335319dda207aecda9ca994,manual,2022-09-29T05:48:13.592Z,,,,,,,,,,,,,,,,,,,,631867fca505031fc7fc252e,2022-09-29T05:48:11.354Z,6335319dda207aecda9ca993,2022-09-29T05:48:10.460Z,3,2022-09-29T05:48:08.741Z,3,2022-09-29T05:48:02.426Z,4,2022-09-29T05:48:03.972Z,3,6318dea712223a195314b60d,2022-09-29T05:47:58.455Z,hourly,2022-09-29T05:48:13.592Z
63354133da207aecda9ca9be,manual,2022-09-29T06:54:43.031Z,,,,,,,,,,,,,,,,,,,,63185ff0a505031fc7fc2519,2022-09-29T06:54:41.746Z,63354133da207aecda9ca9bd,2022-09-29T06:54:39.825Z,3,2022-09-29T06:54:37.701Z,2,2022-09-29T06:54:32.805Z,2,2022-09-29T06:54:36.622Z,2,6318dea712223a195314b611,2022-09-29T06:54:27.205Z,hourly,2022-09-29T06:54:43.031Z
63354484da207aecda9ca9c5,manual,2022-09-29T07:08:52.501Z,,,,,,,,,,,,,,,,,,,,63186995a505031fc7fc2534,2022-09-29T07:08:51.406Z,63354484da207aecda9ca9c4,2022-09-29T07:08:50.193Z,1,2022-09-29T07:08:48.777Z,2,2022-09-29T07:08:32.206Z,1,2022-09-29T07:08:38.394Z,2,6318dea612223a195314b602,2022-09-29T07:08:28.357Z,hourly,2022-09-29T07:08:52.501Z
633544cada207aecda9ca9c7,manual,2022-09-29T07:10:02.437Z,,,,,,,,,,,,,,,,,,,,63186f1ca505031fc7fc254a,2022-09-29T07:10:00.243Z,633544cada207aecda9ca9c6,2022-09-29T07:09:59.150Z,3,2022-09-29T07:09:56.888Z,1,2022-09-29T07:09:53.437Z,3,2022-09-29T07:09:54.895Z,2,6318dea712223a195314b618,2022-09-29T07:09:49.163Z,hourly,2022-09-29T07:10:02.437Z
633546c8da207aecda9ca9ca,manual,2022-09-29T07:18:32.675Z,,,,,,,,,,,,,,,,,,,,63186295a505031fc7fc251f,2022-09-29T07:18:31.851Z,633546c8da207aecda9ca9c9,2022-09-29T07:18:31.063Z,3,2022-09-29T07:18:29.932Z,1,2022-09-29T07:18:26.513Z,3,2022-09-29T07:18:28.440Z,4,6318dea712223a195314b612,2022-09-29T07:17:44.801Z,hourly,2022-09-29T07:18:32.675Z
63354ca8da207aecda9ca9d2,manual,2022-09-29T07:43:36.326Z,,,,,,,,,,,,,,,,,,,,631867fca505031fc7fc252e,2022-09-29T07:43:34.074Z,63354ca8da207aecda9ca9d1,2022-09-29T07:43:33.080Z,2,2022-09-29T07:43:29.947Z,2,2022-09-29T07:43:15.467Z,3,2022-09-29T07:43:23.464Z,2,6318dea612223a195314b5f7,2022-09-29T07:43:09.769Z,hourly,2022-09-29T07:43:36.326Z
63354cc4da207aecda9ca9d4,manual,2022-09-29T07:44:04.741Z,,2022-09-29T07:43:45.399Z,1,2022-09-29T07:43:59.238Z,3,2022-09-29T07:43:57.043Z,5,2022-09-29T07:43:53.259Z,5,2022-09-29T07:43:49.013Z,4,,0,,0,,0,,0,631867fca505031fc7fc252e,2022-09-29T07:44:02.510Z,63354cc4da207aecda9ca9d3,,,,,,,,,6318dea612223a195314b5f7,2022-09-29T07:43:38.203Z,daily,2022-09-29T07:44:04.741Z
633558bfda207aecda9ca9f0,manual,2022-09-29T08:35:11.295Z,,,,,,,,,,,,,,,,,,,,63186f1ca505031fc7fc254a,2022-09-29T08:35:09.056Z,633558bfda207aecda9ca9ef,2022-09-29T08:35:08.345Z,4,2022-09-29T08:35:05.644Z,1,2022-09-29T08:35:03.793Z,3,2022-09-29T08:35:04.480Z,2,6318dea712223a195314b618,2022-09-29T08:34:55.519Z,hourly,2022-09-29T08:35:11.295Z
63355a66da207aecda9ca9f3,manual,2022-09-29T08:42:14.301Z,,,,,,,,,,,,,,,,,,,,63186a28a505031fc7fc2536,2022-09-29T08:42:13.780Z,63355a66da207aecda9ca9f2,2022-09-29T08:42:12.748Z,2,2022-09-29T08:42:12.040Z,2,2022-09-29T08:42:10.978Z,2,2022-09-29T08:42:11.448Z,2,6318dea612223a195314b5f6,2022-09-29T08:42:02.156Z,hourly,2022-09-29T08:42:14.301Z
63355e06da207aecda9caa06,manual,2022-09-29T08:57:42.322Z,,,,,,,,,,,,,,,,,,,,63186f7da505031fc7fc254e,2022-09-29T08:57:41.885Z,63355e06da207aecda9caa05,2022-09-29T08:57:41.324Z,3,2022-09-29T08:57:41.104Z,3,2022-09-29T08:57:40.617Z,3,2022-09-29T08:57:40.853Z,3,6318dea612223a195314b601,2022-09-29T08:57:38.928Z,hourly,2022-09-29T08:57:42.322Z
633563a5da207aecda9caa0e,manual,2022-09-29T09:21:41.578Z,,,,,,,,,,,,,,,,,,,,63186995a505031fc7fc2534,2022-09-29T09:21:40.469Z,633563a5da207aecda9caa0d,2022-09-29T09:21:38.643Z,1,2022-09-29T09:21:37.727Z,2,2022-09-29T09:21:33.252Z,1,2022-09-29T09:21:34.444Z,2,6318dea612223a195314b602,2022-09-29T09:21:30.017Z,hourly,2022-09-29T09:21:41.578Z
63356735da207aecda9caa14,manual,2022-09-29T09:36:53.278Z,,,,,,,,,,,,,,,,,,,,63186f95a505031fc7fc2550,2022-09-29T09:36:52.602Z,63356735da207aecda9caa13,2022-09-29T09:36:51.783Z,3,2022-09-29T09:36:50.115Z,3,2022-09-29T09:36:46.819Z,4,2022-09-29T09:36:47.812Z,3,6318dea612223a195314b5f9,2022-09-29T09:36:43.976Z,hourly,2022-09-29T09:36:53.278Z
63356cf8da207aecda9caa2a,manual,2022-09-29T10:01:28.883Z,,,,,,,,,,,,,,,,,,,,63186c9ea505031fc7fc2542,2022-09-29T10:01:26.809Z,63356cf8da207aecda9caa29,2022-09-29T10:01:25.155Z,2,2022-09-29T10:01:22.335Z,3,2022-09-29T10:01:16.527Z,2,2022-09-29T10:01:17.870Z,3,6318dea712223a195314b60b,2022-09-29T10:01:12.563Z,hourly,2022-09-29T10:01:28.883Z
63356f69da207aecda9caa2c,manual,2022-09-29T10:11:53.003Z,,,,,,,,,,,,,,,,,,,,63186995a505031fc7fc2534,2022-09-29T10:11:51.876Z,63356f68da207aecda9caa2b,2022-09-29T10:11:50.476Z,3,,0,2022-09-29T10:11:43.158Z,2,2022-09-29T10:11:44.861Z,3,6318dea712223a195314b618,2022-09-29T10:11:29.151Z,hourly,2022-09-29T10:11:53.003Z
633575bdda207aecda9caa35,manual,2022-09-29T10:38:53.539Z,,,,,,,,,,,,,,,,,,,,63186f95a505031fc7fc2550,2022-09-29T10:38:52.803Z,633575bdda207aecda9caa34,2022-09-29T10:38:51.738Z,3,2022-09-29T10:38:51.583Z,3,2022-09-29T10:38:50.920Z,4,2022-09-29T10:38:51.419Z,3,6318dea612223a195314b5f9,2022-09-29T10:38:48.728Z,hourly,2022-09-29T10:38:53.539Z
633575c5da207aecda9caa37,manual,2022-09-29T10:39:01.139Z,,,,,,,,,,,,,,,,,,,,63186f95a505031fc7fc2550,2022-09-29T10:39:00.495Z,633575c5da207aecda9caa36,2022-09-29T10:38:59.879Z,3,2022-09-29T10:38:59.715Z,3,2022-09-29T10:38:58.973Z,3,2022-09-29T10:38:59.162Z,3,6318dea612223a195314b607,2022-09-29T10:38:57.575Z,hourly,2022-09-29T10:39:01.139Z
633575e9da207aecda9caa39,manual,2022-09-29T10:39:37.197Z,Sehr trockene Luft...... Halskratzen,2022-09-29T10:39:08.855Z,3,2022-09-29T10:39:19.714Z,4,2022-09-29T10:39:16.362Z,4,2022-09-29T10:39:12.651Z,4,2022-09-29T10:39:07.512Z,3,2022-09-29T10:39:34.245Z,3,2022-09-29T10:39:27.054Z,4,2022-09-29T10:39:25.494Z,4,2022-09-29T10:39:29.670Z,4,631862c8a505031fc7fc2521,2022-09-29T10:39:36.928Z,633575e9da207aecda9caa38,,,,,,,,,6318dea712223a195314b60a,2022-09-29T10:39:02.462Z,daily,2022-09-29T10:39:37.197Z
633579b6da207aecda9caa4b,manual,2022-09-29T10:55:50.254Z,,2022-09-29T10:55:30.927Z,5,2022-09-29T10:55:35.539Z,1,2022-09-29T10:55:33.486Z,5,2022-09-29T10:55:32.692Z,5,2022-09-29T10:55:29.574Z,4,2022-09-29T10:55:46.873Z,2,2022-09-29T10:55:44.945Z,3,2022-09-29T10:55:41.949Z,4,2022-09-29T10:55:45.860Z,3,631861e2a505031fc7fc251d,2022-09-29T10:55:49.019Z,633579b6da207aecda9caa4a,,,,,,,,,632209944705c9d53eabfaf6,2022-09-29T10:55:25.101Z,daily,2022-09-29T10:55:50.254Z
63357f05da207aecda9caa52,manual,2022-09-29T11:18:29.267Z,,,,,,,,,,,,,,,,,,,,63186cd4a505031fc7fc2544,2022-09-29T11:18:27.810Z,63357f05da207aecda9caa51,2022-09-29T11:18:26.326Z,1,2022-09-29T11:18:23.748Z,3,2022-09-29T11:18:19.148Z,2,2022-09-29T11:18:22.372Z,3,6318dea712223a195314b60d,2022-09-29T11:18:13.844Z,hourly,2022-09-29T11:18:29.267Z
63358385da207aecda9caa5a,manual,2022-09-29T11:37:41.320Z,,,,,,,,,,,,,,,,,,,,63186f7da505031fc7fc254e,2022-09-29T11:37:40.911Z,63358385da207aecda9caa59,2022-09-29T11:37:40.380Z,3,2022-09-29T11:37:40.182Z,3,2022-09-29T11:37:39.701Z,3,2022-09-29T11:37:39.972Z,3,6318dea612223a195314b601,2022-09-29T11:37:38.119Z,hourly,2022-09-29T11:37:41.320Z
633585adda207aecda9caa5d,manual,2022-09-29T11:46:53.657Z,,,,,,,,,,,,,,,,,,,,63186f95a505031fc7fc2550,2022-09-29T11:46:52.950Z,633585adda207aecda9caa5c,2022-09-29T11:46:47.214Z,3,2022-09-29T11:46:47.049Z,3,2022-09-29T11:46:49.800Z,2,2022-09-29T11:46:47.774Z,3,6318dea612223a195314b5f9,2022-09-29T11:46:45.254Z,hourly,2022-09-29T11:46:53.657Z
63359527da207aecda9caa88,manual,2022-09-29T12:52:55.559Z,,,,,,,,,,,,,,,,,,,,6318619ba505031fc7fc251b,2022-09-29T12:52:53.484Z,63359527da207aecda9caa87,2022-09-29T12:52:52.483Z,3,2022-09-29T12:52:51.924Z,3,2022-09-29T12:52:50.219Z,3,2022-09-29T12:52:51.134Z,3,6318dea612223a195314b5fc,2022-09-29T12:51:59.899Z,hourly,2022-09-29T12:52:55.559Z
63359834da207aecda9caa8f,manual,2022-09-29T13:05:56.409Z,"Eigentlich ist immer das Fenster offen in den PAUSEN,sonst zu laut",2022-09-29T13:05:00.521Z,4,2022-09-29T13:05:13.534Z,2,2022-09-29T13:05:08.318Z,3,2022-09-29T13:05:05.800Z,3,2022-09-29T13:04:58.870Z,4,,0,,0,,0,,0,63186995a505031fc7fc2534,2022-09-29T13:05:55.287Z,63359834da207aecda9caa8e,,,,,,,,,6318dea712223a195314b618,2022-09-29T13:04:37.493Z,daily,2022-09-29T13:05:56.409Z
63359cb5da207aecda9caa95,manual,2022-09-29T13:25:09.806Z,,,,,,,,,,,,,,,,,,,,63186a88a505031fc7fc2538,2022-09-29T13:25:09.264Z,63359cb5da207aecda9caa94,2022-09-29T13:24:54.518Z,2,2022-09-29T13:24:51.117Z,1,2022-09-29T13:25:00.935Z,1,2022-09-29T13:24:58.954Z,3,6318dea712223a195314b613,2022-09-29T13:24:46.848Z,hourly,2022-09-29T13:25:09.806Z
